species_a	species_b	growth_a_alone	growth_b_alone	growth_a_co	growth_b_co	benefit_a	benefit_b	interaction_type	gene_supported_fraction	n_exchanged_metabolites	competition_intensity
akk_GCF_018847155.1	MGYG000000670	0.978024	1.524178	0.759429	1.183523	-0.223506	-0.223501	competition	0.1024	4	0.0479
akk_GCF_018847155.1	MGYG000000671	0.978024	0.314098	0.867283	0.278528	-0.113229	-0.113246	competition	0.0483	8	0.0239
akk_GCF_018847155.1	MGYG000000672	0.978024	0.815524	0.848886	0.707843	-0.132039	-0.132038	competition	0.0839	4	0.0321
akk_GCF_018847155.1	MGYG000000673	0.978024	0.661028	0.721273	0.487491	-0.262520	-0.262526	competition	0.0061	3	0.0314
akk_GCF_018847155.1	MGYG000000675	0.978024	2.207190	0.739257	1.668360	-0.244132	-0.244125	competition	0.6798	7	0.0240
akk_GCF_018847155.1	MGYG000000676	0.978024	1.604626	0.879320	1.442693	-0.100922	-0.100916	competition	-0.0000	4	0.1042
akk_GCF_018847155.1	MGYG000000677	0.978024	1.219783	1.063795	1.326761	0.087698	0.087703	mutualism	0.0110	6	0.0552
akk_GCF_018847155.1	MGYG000000678	0.978024	0.840037	0.917960	0.788449	-0.061413	-0.061412	competition	0.7848	6	0.0441
akk_GCF_018847155.1	MGYG000000679	0.978024	-0.000000	0.978024	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_018847155.1	MGYG000000683	0.978024	1.175564	0.900165	1.081985	-0.079608	-0.079604	competition	0.1904	5	0.1136
akk_GCF_018847155.1	MGYG000000684	0.978024	1.310558	0.770123	1.031975	-0.212572	-0.212568	competition	0.5858	4	0.0992
akk_GCF_018847155.1	MGYG000000685	0.978024	1.429947	0.918529	1.342969	-0.060831	-0.060826	competition	0.9594	5	0.2249
akk_GCF_018847155.1	MGYG000000686	0.978024	1.897752	0.780292	1.514087	-0.202175	-0.202168	competition	-0.0000	1	0.1161
akk_GCF_018847155.1	MGYG000000689	0.978024	-0.000000	0.978024	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
akk_GCF_018847155.1	MGYG000000690	0.978024	1.505749	0.908209	1.398272	-0.071383	-0.071377	competition	0.9609	3	0.2513
akk_GCF_018847155.1	MGYG000000691	0.978024	-0.000000	0.978024	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
