model_id	fastmic_growth	cobra_growth	abs_diff	rel_diff_pct
MGYG000003196__gradient_L9_mos_gapseq	1.46742800	1.46742800	0.00e+00	0.0000
MGYG000003203__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003203__gradient_L1_inulin_gapseq	0.39111600	0.39111600	0.00e+00	0.0000
MGYG000003203__gradient_L2_fos_gapseq	0.39111600	0.39111600	0.00e+00	0.0000
MGYG000003203__gradient_L3_gos_gapseq	0.39111600	0.39111600	0.00e+00	0.0000
MGYG000003203__gradient_L4_xos_gapseq	0.39111600	0.39111600	0.00e+00	0.0000
MGYG000003203__gradient_L5_pectin_gapseq	0.39111600	0.39111600	0.00e+00	0.0000
MGYG000003203__gradient_L6_resistant_starch_gapseq	0.39111600	0.39111600	0.00e+00	0.0000
MGYG000003203__gradient_L7_bglucan_gapseq	0.39111600	0.39111600	0.00e+00	0.0000
MGYG000003203__gradient_L8_hmo_gapseq	0.39111600	0.39111600	0.00e+00	0.0000
MGYG000003203__gradient_L9_mos_gapseq	0.39111600	0.39111600	0.00e+00	0.0000
MGYG000003205__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003205__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003205__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003205__gradient_L3_gos_gapseq	0.90288900	0.90289400	5.00e-06	0.0006
MGYG000003205__gradient_L4_xos_gapseq	0.98296900	0.98297600	7.00e-06	0.0007
MGYG000003205__gradient_L5_pectin_gapseq	0.98296900	0.98297600	7.00e-06	0.0007
MGYG000003205__gradient_L6_resistant_starch_gapseq	1.09069300	1.09070100	8.00e-06	0.0007
MGYG000003205__gradient_L7_bglucan_gapseq	1.09069300	1.09070100	8.00e-06	0.0007
MGYG000003205__gradient_L8_hmo_gapseq	1.09069300	1.09070100	8.00e-06	0.0007
MGYG000003205__gradient_L9_mos_gapseq	1.09069300	1.09070100	8.00e-06	0.0007
MGYG000003209__gradient_L0_base_gapseq	0.70180100	0.70180100	0.00e+00	0.0000
MGYG000003209__gradient_L1_inulin_gapseq	0.98518100	0.98518100	0.00e+00	0.0000
MGYG000003209__gradient_L2_fos_gapseq	0.98518100	0.98518100	0.00e+00	0.0000
MGYG000003209__gradient_L3_gos_gapseq	1.27741800	1.27741800	0.00e+00	0.0000
MGYG000003209__gradient_L4_xos_gapseq	1.27741800	1.27741800	0.00e+00	0.0000
MGYG000003209__gradient_L5_pectin_gapseq	1.27741800	1.27741800	0.00e+00	0.0000
MGYG000003209__gradient_L6_resistant_starch_gapseq	1.89067200	1.89067200	0.00e+00	0.0000
MGYG000003209__gradient_L7_bglucan_gapseq	1.89067200	1.89067200	0.00e+00	0.0000
MGYG000003209__gradient_L8_hmo_gapseq	1.89067200	1.89067200	0.00e+00	0.0000
MGYG000003209__gradient_L9_mos_gapseq	2.03236200	2.03236200	0.00e+00	0.0000
MGYG000003216__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003216__gradient_L1_inulin_gapseq	0.28894900	0.28894800	1.00e-06	0.0003
MGYG000003216__gradient_L2_fos_gapseq	0.28894900	0.28894800	1.00e-06	0.0003
MGYG000003216__gradient_L3_gos_gapseq	0.55984700	0.55984700	0.00e+00	0.0000
MGYG000003216__gradient_L4_xos_gapseq	0.62305600	0.62305600	0.00e+00	0.0000
MGYG000003216__gradient_L5_pectin_gapseq	0.62305600	0.62305600	0.00e+00	0.0000
MGYG000003216__gradient_L6_resistant_starch_gapseq	1.21226000	1.21226000	0.00e+00	0.0000
MGYG000003216__gradient_L7_bglucan_gapseq	1.42157500	1.42157300	2.00e-06	0.0001
MGYG000003216__gradient_L8_hmo_gapseq	1.42157500	1.42157300	2.00e-06	0.0001
MGYG000003216__gradient_L9_mos_gapseq	1.52623100	1.52622900	2.00e-06	0.0001
MGYG000003225__gradient_L0_base_gapseq	0.78781700	0.78781700	0.00e+00	0.0000
MGYG000003225__gradient_L1_inulin_gapseq	1.08117500	1.08117500	0.00e+00	0.0000
MGYG000003225__gradient_L2_fos_gapseq	1.08117500	1.08117500	0.00e+00	0.0000
MGYG000003225__gradient_L3_gos_gapseq	1.37604300	1.37604300	0.00e+00	0.0000
MGYG000003225__gradient_L4_xos_gapseq	1.37604300	1.37604300	0.00e+00	0.0000
MGYG000003225__gradient_L5_pectin_gapseq	1.37604300	1.37604300	0.00e+00	0.0000
MGYG000003225__gradient_L6_resistant_starch_gapseq	1.99482000	1.99482000	0.00e+00	0.0000
MGYG000003225__gradient_L7_bglucan_gapseq	1.99482000	1.99482000	0.00e+00	0.0000
MGYG000003225__gradient_L8_hmo_gapseq	1.99482000	1.99482000	0.00e+00	0.0000
MGYG000003225__gradient_L9_mos_gapseq	2.13778700	2.13778700	0.00e+00	0.0000
MGYG000003226__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003226__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003226__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003226__gradient_L3_gos_gapseq	0.19907300	0.19907300	0.00e+00	0.0000
MGYG000003226__gradient_L4_xos_gapseq	0.19907300	0.19907300	0.00e+00	0.0000
MGYG000003226__gradient_L5_pectin_gapseq	0.22249500	0.22249500	0.00e+00	0.0000
MGYG000003226__gradient_L6_resistant_starch_gapseq	0.55976500	0.55976500	0.00e+00	0.0000
MGYG000003226__gradient_L7_bglucan_gapseq	0.67921500	0.67921500	0.00e+00	0.0000
MGYG000003226__gradient_L8_hmo_gapseq	0.75884900	0.75884900	0.00e+00	0.0000
MGYG000003226__gradient_L9_mos_gapseq	0.75884900	0.75884900	0.00e+00	0.0000
MGYG000003236__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003236__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003236__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003236__gradient_L3_gos_gapseq	0.64803400	0.64803400	0.00e+00	0.0000
MGYG000003236__gradient_L4_xos_gapseq	0.64803400	0.64803400	0.00e+00	0.0000
MGYG000003236__gradient_L5_pectin_gapseq	0.71648900	0.71648900	0.00e+00	0.0000
MGYG000003236__gradient_L6_resistant_starch_gapseq	1.47713800	1.47713800	0.00e+00	0.0000
MGYG000003236__gradient_L7_bglucan_gapseq	1.47713800	1.47713800	0.00e+00	0.0000
MGYG000003236__gradient_L8_hmo_gapseq	1.47713800	1.47713800	0.00e+00	0.0000
MGYG000003236__gradient_L9_mos_gapseq	1.61555300	1.61555300	0.00e+00	0.0000
MGYG000003246__gradient_L0_base_gapseq	0.13192600	0.13192600	0.00e+00	0.0000
MGYG000003246__gradient_L1_inulin_gapseq	0.27194800	0.27194800	0.00e+00	0.0000
MGYG000003246__gradient_L2_fos_gapseq	0.27194800	0.27194800	0.00e+00	0.0000
MGYG000003246__gradient_L3_gos_gapseq	0.27194800	0.27194800	0.00e+00	0.0000
MGYG000003246__gradient_L4_xos_gapseq	0.40596200	0.40596200	0.00e+00	0.0000
MGYG000003246__gradient_L5_pectin_gapseq	0.45346900	0.45346900	0.00e+00	0.0000
MGYG000003246__gradient_L6_resistant_starch_gapseq	0.56575900	0.56575900	0.00e+00	0.0000
MGYG000003246__gradient_L7_bglucan_gapseq	0.77954200	0.77954200	0.00e+00	0.0000
MGYG000003246__gradient_L8_hmo_gapseq	0.77954200	0.77954200	0.00e+00	0.0000
MGYG000003246__gradient_L9_mos_gapseq	0.88319400	0.88319400	0.00e+00	0.0000
MGYG000003276__gradient_L0_base_gapseq	0.52661300	0.52661300	0.00e+00	0.0000
MGYG000003276__gradient_L1_inulin_gapseq	0.75230800	0.75230800	0.00e+00	0.0000
MGYG000003276__gradient_L2_fos_gapseq	0.75230800	0.75230800	0.00e+00	0.0000
MGYG000003276__gradient_L3_gos_gapseq	0.97800400	0.97800400	0.00e+00	0.0000
MGYG000003276__gradient_L4_xos_gapseq	0.97800400	0.97800400	0.00e+00	0.0000
MGYG000003276__gradient_L5_pectin_gapseq	0.97800400	0.97800400	0.00e+00	0.0000
MGYG000003276__gradient_L6_resistant_starch_gapseq	1.44711300	1.44711300	0.00e+00	0.0000
MGYG000003276__gradient_L7_bglucan_gapseq	1.44711300	1.44711300	0.00e+00	0.0000
MGYG000003276__gradient_L8_hmo_gapseq	1.44711300	1.44711300	0.00e+00	0.0000
MGYG000003276__gradient_L9_mos_gapseq	1.55684700	1.55684700	0.00e+00	0.0000
MGYG000003279__gradient_L0_base_gapseq	0.44765700	0.44765500	2.00e-06	0.0004
MGYG000003279__gradient_L1_inulin_gapseq	0.55957300	0.55957100	2.00e-06	0.0004
MGYG000003279__gradient_L2_fos_gapseq	0.55957300	0.55957100	2.00e-06	0.0004
MGYG000003279__gradient_L3_gos_gapseq	0.79035000	0.79035000	0.00e+00	0.0000
MGYG000003279__gradient_L4_xos_gapseq	0.80805800	0.80805800	0.00e+00	0.0000
MGYG000003279__gradient_L5_pectin_gapseq	0.80805800	0.80805800	0.00e+00	0.0000
MGYG000003279__gradient_L6_resistant_starch_gapseq	1.07962200	1.07962200	0.00e+00	0.0000
MGYG000003279__gradient_L7_bglucan_gapseq	1.22662900	1.22662900	0.00e+00	0.0000
MGYG000003279__gradient_L8_hmo_gapseq	1.22662900	1.22662900	0.00e+00	0.0000
MGYG000003279__gradient_L9_mos_gapseq	1.32147200	1.32147200	0.00e+00	0.0000
MGYG000003280__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003280__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003280__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003280__gradient_L3_gos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003280__gradient_L4_xos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003280__gradient_L5_pectin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003280__gradient_L6_resistant_starch_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003280__gradient_L7_bglucan_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003280__gradient_L8_hmo_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003280__gradient_L9_mos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003284__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003284__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003284__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003284__gradient_L3_gos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003284__gradient_L4_xos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003284__gradient_L5_pectin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003284__gradient_L6_resistant_starch_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003284__gradient_L7_bglucan_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003284__gradient_L8_hmo_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003284__gradient_L9_mos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003288__gradient_L0_base_gapseq	0.23758700	0.23758700	0.00e+00	0.0000
MGYG000003288__gradient_L1_inulin_gapseq	0.30072500	0.30072600	1.00e-06	0.0003
MGYG000003288__gradient_L2_fos_gapseq	0.30072500	0.30072600	1.00e-06	0.0003
MGYG000003288__gradient_L3_gos_gapseq	0.30072500	0.30072600	1.00e-06	0.0003
MGYG000003288__gradient_L4_xos_gapseq	0.30072500	0.30072600	1.00e-06	0.0003
MGYG000003288__gradient_L5_pectin_gapseq	0.30072500	0.30072600	1.00e-06	0.0003
MGYG000003288__gradient_L6_resistant_starch_gapseq	0.30072500	0.30072600	1.00e-06	0.0003
MGYG000003288__gradient_L7_bglucan_gapseq	0.30072500	0.30072600	1.00e-06	0.0003
MGYG000003288__gradient_L8_hmo_gapseq	0.30072500	0.30072600	1.00e-06	0.0003
MGYG000003288__gradient_L9_mos_gapseq	0.30072500	0.30072600	1.00e-06	0.0003
MGYG000003292__gradient_L0_base_gapseq	0.21617500	0.21617800	3.00e-06	0.0014
MGYG000003292__gradient_L1_inulin_gapseq	0.21617500	0.21617800	3.00e-06	0.0014
MGYG000003292__gradient_L2_fos_gapseq	0.21617500	0.21617800	3.00e-06	0.0014
MGYG000003292__gradient_L3_gos_gapseq	0.24437200	0.24437500	3.00e-06	0.0012
MGYG000003292__gradient_L4_xos_gapseq	0.26317000	0.26317300	3.00e-06	0.0011
MGYG000003292__gradient_L5_pectin_gapseq	0.28666800	0.28667100	3.00e-06	0.0010
MGYG000003292__gradient_L6_resistant_starch_gapseq	0.28666800	0.28667100	3.00e-06	0.0010
MGYG000003292__gradient_L7_bglucan_gapseq	0.28666800	0.28667100	3.00e-06	0.0010
MGYG000003292__gradient_L8_hmo_gapseq	0.28666800	0.28667100	3.00e-06	0.0010
MGYG000003292__gradient_L9_mos_gapseq	0.28666800	0.28667100	3.00e-06	0.0010
MGYG000003293__gradient_L0_base_gapseq	0.37567200	0.37567200	0.00e+00	0.0000
MGYG000003293__gradient_L1_inulin_gapseq	0.53861800	0.53861800	0.00e+00	0.0000
MGYG000003293__gradient_L2_fos_gapseq	0.53861800	0.53861800	0.00e+00	0.0000
MGYG000003293__gradient_L3_gos_gapseq	0.64045900	0.64045900	0.00e+00	0.0000
MGYG000003293__gradient_L4_xos_gapseq	0.71908100	0.71908100	0.00e+00	0.0000
MGYG000003293__gradient_L5_pectin_gapseq	0.71908100	0.71908100	0.00e+00	0.0000
MGYG000003293__gradient_L6_resistant_starch_gapseq	1.42029300	1.42029300	0.00e+00	0.0000
MGYG000003293__gradient_L7_bglucan_gapseq	1.65043500	1.65043500	0.00e+00	0.0000
MGYG000003293__gradient_L8_hmo_gapseq	1.65043500	1.65043500	0.00e+00	0.0000
MGYG000003293__gradient_L9_mos_gapseq	1.65043500	1.65043500	0.00e+00	0.0000
MGYG000003295__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003295__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003295__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003295__gradient_L3_gos_gapseq	0.42419100	0.42419100	0.00e+00	0.0000
MGYG000003295__gradient_L4_xos_gapseq	0.42419100	0.42419100	0.00e+00	0.0000
MGYG000003295__gradient_L5_pectin_gapseq	0.42419100	0.42419100	0.00e+00	0.0000
MGYG000003295__gradient_L6_resistant_starch_gapseq	0.51705100	0.51705100	0.00e+00	0.0000
MGYG000003295__gradient_L7_bglucan_gapseq	0.51705100	0.51705100	0.00e+00	0.0000
MGYG000003295__gradient_L8_hmo_gapseq	0.51705100	0.51705100	0.00e+00	0.0000
MGYG000003295__gradient_L9_mos_gapseq	0.51705100	0.51705100	0.00e+00	0.0000
MGYG000003298__gradient_L0_base_gapseq	0.22869800	0.22869800	0.00e+00	0.0000
MGYG000003298__gradient_L1_inulin_gapseq	0.33632500	0.33632500	0.00e+00	0.0000
MGYG000003298__gradient_L2_fos_gapseq	0.33632500	0.33632500	0.00e+00	0.0000
MGYG000003298__gradient_L3_gos_gapseq	0.41031900	0.41031900	0.00e+00	0.0000
MGYG000003298__gradient_L4_xos_gapseq	0.41031900	0.41031900	0.00e+00	0.0000
MGYG000003298__gradient_L5_pectin_gapseq	0.41031900	0.41031900	0.00e+00	0.0000
MGYG000003298__gradient_L6_resistant_starch_gapseq	0.51794600	0.51794600	0.00e+00	0.0000
MGYG000003298__gradient_L7_bglucan_gapseq	0.51794600	0.51794600	0.00e+00	0.0000
MGYG000003298__gradient_L8_hmo_gapseq	0.51794600	0.51794600	0.00e+00	0.0000
MGYG000003298__gradient_L9_mos_gapseq	0.62557300	0.62557300	0.00e+00	0.0000
MGYG000003310__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003310__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003310__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003310__gradient_L3_gos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003310__gradient_L4_xos_gapseq	0.96017700	0.96017200	5.00e-06	0.0005
MGYG000003310__gradient_L5_pectin_gapseq	0.96017700	0.96017200	5.00e-06	0.0005
MGYG000003310__gradient_L6_resistant_starch_gapseq	1.06655900	1.06655300	6.00e-06	0.0006
MGYG000003310__gradient_L7_bglucan_gapseq	1.27810800	1.27810300	5.00e-06	0.0004
MGYG000003310__gradient_L8_hmo_gapseq	1.41914100	1.41913600	5.00e-06	0.0004
MGYG000003310__gradient_L9_mos_gapseq	1.52491600	1.52491100	5.00e-06	0.0003
MGYG000003326__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003326__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003326__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003326__gradient_L3_gos_gapseq	1.10369500	1.10369500	0.00e+00	0.0000
MGYG000003326__gradient_L4_xos_gapseq	1.17757400	1.17757400	0.00e+00	0.0000
MGYG000003326__gradient_L5_pectin_gapseq	1.17757400	1.17757400	0.00e+00	0.0000
MGYG000003326__gradient_L6_resistant_starch_gapseq	1.78875300	1.78875300	0.00e+00	0.0000
MGYG000003326__gradient_L7_bglucan_gapseq	1.99695700	1.99695700	0.00e+00	0.0000
MGYG000003326__gradient_L8_hmo_gapseq	2.14471500	2.14471500	0.00e+00	0.0000
MGYG000003326__gradient_L9_mos_gapseq	2.14471500	2.14471500	0.00e+00	0.0000
MGYG000003327__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003327__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003327__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003327__gradient_L3_gos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003327__gradient_L4_xos_gapseq	0.93427800	0.93427800	0.00e+00	0.0000
MGYG000003327__gradient_L5_pectin_gapseq	0.93427800	0.93427800	0.00e+00	0.0000
MGYG000003327__gradient_L6_resistant_starch_gapseq	1.50785300	1.50785300	0.00e+00	0.0000
MGYG000003327__gradient_L7_bglucan_gapseq	1.50785300	1.50785300	0.00e+00	0.0000
MGYG000003327__gradient_L8_hmo_gapseq	1.50785300	1.50785300	0.00e+00	0.0000
MGYG000003327__gradient_L9_mos_gapseq	1.50785300	1.50785300	0.00e+00	0.0000
MGYG000003330__gradient_L0_base_gapseq	0.28738800	0.28738800	0.00e+00	0.0000
MGYG000003330__gradient_L1_inulin_gapseq	0.43542200	0.43542200	0.00e+00	0.0000
MGYG000003330__gradient_L2_fos_gapseq	0.43542200	0.43542200	0.00e+00	0.0000
MGYG000003330__gradient_L3_gos_gapseq	0.43542200	0.43542200	0.00e+00	0.0000
MGYG000003330__gradient_L4_xos_gapseq	0.43542200	0.43542200	0.00e+00	0.0000
MGYG000003330__gradient_L5_pectin_gapseq	0.43542200	0.43542200	0.00e+00	0.0000
MGYG000003330__gradient_L6_resistant_starch_gapseq	0.43542200	0.43542200	0.00e+00	0.0000
MGYG000003330__gradient_L7_bglucan_gapseq	0.43542200	0.43542200	0.00e+00	0.0000
MGYG000003330__gradient_L8_hmo_gapseq	0.43542200	0.43542200	0.00e+00	0.0000
MGYG000003330__gradient_L9_mos_gapseq	0.43542200	0.43542200	0.00e+00	0.0000
MGYG000003334__gradient_L0_base_gapseq	0.35502800	0.35502800	0.00e+00	0.0000
MGYG000003334__gradient_L1_inulin_gapseq	0.51066100	0.51066100	0.00e+00	0.0000
MGYG000003334__gradient_L2_fos_gapseq	0.51066100	0.51066100	0.00e+00	0.0000
MGYG000003334__gradient_L3_gos_gapseq	0.62738600	0.62738600	0.00e+00	0.0000
MGYG000003334__gradient_L4_xos_gapseq	0.65960200	0.65960200	0.00e+00	0.0000
MGYG000003334__gradient_L5_pectin_gapseq	0.65960200	0.65960200	0.00e+00	0.0000
MGYG000003334__gradient_L6_resistant_starch_gapseq	1.01346200	1.01346200	0.00e+00	0.0000
MGYG000003334__gradient_L7_bglucan_gapseq	1.01346200	1.01346200	0.00e+00	0.0000
MGYG000003334__gradient_L8_hmo_gapseq	1.01346200	1.01346200	0.00e+00	0.0000
MGYG000003334__gradient_L9_mos_gapseq	1.09013200	1.09013200	0.00e+00	0.0000
MGYG000003335__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003335__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003335__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003335__gradient_L3_gos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003335__gradient_L4_xos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003335__gradient_L5_pectin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003335__gradient_L6_resistant_starch_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003335__gradient_L7_bglucan_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003335__gradient_L8_hmo_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003335__gradient_L9_mos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003344__gradient_L0_base_gapseq	0.11874700	0.11874700	0.00e+00	0.0000
MGYG000003344__gradient_L1_inulin_gapseq	0.21659800	0.21659800	0.00e+00	0.0000
MGYG000003344__gradient_L2_fos_gapseq	0.21659800	0.21659800	0.00e+00	0.0000
MGYG000003344__gradient_L3_gos_gapseq	0.21659800	0.21659800	0.00e+00	0.0000
MGYG000003344__gradient_L4_xos_gapseq	0.21659800	0.21659800	0.00e+00	0.0000
MGYG000003344__gradient_L5_pectin_gapseq	0.21659800	0.21659800	0.00e+00	0.0000
MGYG000003344__gradient_L6_resistant_starch_gapseq	0.25818700	0.25818700	0.00e+00	0.0000
MGYG000003344__gradient_L7_bglucan_gapseq	0.25818700	0.25818700	0.00e+00	0.0000
MGYG000003344__gradient_L8_hmo_gapseq	0.25818700	0.25818700	0.00e+00	0.0000
MGYG000003344__gradient_L9_mos_gapseq	0.25818700	0.25818700	0.00e+00	0.0000
MGYG000003346__gradient_L0_base_gapseq	0.11718800	0.11718800	0.00e+00	0.0000
MGYG000003346__gradient_L1_inulin_gapseq	0.21785400	0.21785400	0.00e+00	0.0000
MGYG000003346__gradient_L2_fos_gapseq	0.21785400	0.21785400	0.00e+00	0.0000
MGYG000003346__gradient_L3_gos_gapseq	0.28834000	0.28834000	0.00e+00	0.0000
MGYG000003346__gradient_L4_xos_gapseq	0.42799000	0.42799000	0.00e+00	0.0000
MGYG000003346__gradient_L5_pectin_gapseq	0.42799000	0.42799000	0.00e+00	0.0000
MGYG000003346__gradient_L6_resistant_starch_gapseq	0.68388400	0.68388400	0.00e+00	0.0000
MGYG000003346__gradient_L7_bglucan_gapseq	0.84013700	0.84013700	0.00e+00	0.0000
MGYG000003346__gradient_L8_hmo_gapseq	0.84013700	0.84013700	0.00e+00	0.0000
MGYG000003346__gradient_L9_mos_gapseq	0.93977700	0.93977700	0.00e+00	0.0000
MGYG000003359__gradient_L0_base_gapseq	1.14741600	1.14741600	0.00e+00	0.0000
MGYG000003359__gradient_L1_inulin_gapseq	1.43498800	1.43498800	0.00e+00	0.0000
MGYG000003359__gradient_L2_fos_gapseq	1.43498800	1.43498800	0.00e+00	0.0000
MGYG000003359__gradient_L3_gos_gapseq	1.69251500	1.69251500	0.00e+00	0.0000
MGYG000003359__gradient_L4_xos_gapseq	1.83200800	1.83200800	0.00e+00	0.0000
MGYG000003359__gradient_L5_pectin_gapseq	1.87768500	1.87768500	0.00e+00	0.0000
MGYG000003359__gradient_L6_resistant_starch_gapseq	2.48850100	2.48850100	0.00e+00	0.0000
MGYG000003359__gradient_L7_bglucan_gapseq	2.68362300	2.68362300	0.00e+00	0.0000
MGYG000003359__gradient_L8_hmo_gapseq	2.68362300	2.68362300	0.00e+00	0.0000
MGYG000003359__gradient_L9_mos_gapseq	2.81936000	2.81936000	0.00e+00	0.0000
MGYG000003362__gradient_L0_base_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003362__gradient_L1_inulin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003362__gradient_L2_fos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003362__gradient_L3_gos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003362__gradient_L4_xos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003362__gradient_L5_pectin_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003362__gradient_L6_resistant_starch_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003362__gradient_L7_bglucan_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003362__gradient_L8_hmo_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003362__gradient_L9_mos_gapseq	-0.00000000	0.00000000	0.00e+00	NA
MGYG000003375__gradient_L0_base_gapseq	0.46954000	0.46954000	0.00e+00	0.0000
MGYG000003375__gradient_L1_inulin_gapseq	0.71569200	0.71569200	0.00e+00	0.0000
MGYG000003375__gradient_L2_fos_gapseq	0.71569200	0.71569200	0.00e+00	0.0000
MGYG000003375__gradient_L3_gos_gapseq	0.79075400	0.79075400	0.00e+00	0.0000
MGYG000003375__gradient_L4_xos_gapseq	0.85213600	0.85213600	0.00e+00	0.0000
MGYG000003375__gradient_L5_pectin_gapseq	0.85213600	0.85213600	0.00e+00	0.0000
MGYG000003375__gradient_L6_resistant_starch_gapseq	1.32151600	1.32152100	5.00e-06	0.0004
MGYG000003375__gradient_L7_bglucan_gapseq	1.32151600	1.32152100	5.00e-06	0.0004
MGYG000003375__gradient_L8_hmo_gapseq	1.32151600	1.32152100	5.00e-06	0.0004
MGYG000003375__gradient_L9_mos_gapseq	1.42263200	1.42263400	2.00e-06	0.0001
MGYG000003376__gradient_L0_base_gapseq	0.48562300	0.48562100	2.00e-06	0.0004
MGYG000003376__gradient_L1_inulin_gapseq	0.59878000	0.59877800	2.00e-06	0.0003
MGYG000003376__gradient_L2_fos_gapseq	0.59878000	0.59877800	2.00e-06	0.0003
MGYG000003376__gradient_L3_gos_gapseq	0.59878000	0.59877800	2.00e-06	0.0003
MGYG000003376__gradient_L4_xos_gapseq	0.59878000	0.59877800	2.00e-06	0.0003
MGYG000003376__gradient_L5_pectin_gapseq	0.59878000	0.59877800	2.00e-06	0.0003
MGYG000003376__gradient_L6_resistant_starch_gapseq	1.07962700	1.07962400	3.00e-06	0.0003
MGYG000003376__gradient_L7_bglucan_gapseq	1.07962700	1.07962400	3.00e-06	0.0003
MGYG000003376__gradient_L8_hmo_gapseq	1.07962700	1.07962400	3.00e-06	0.0003
MGYG000003376__gradient_L9_mos_gapseq	1.18965400	1.18965100	3.00e-06	0.0003
MGYG000003379__gradient_L0_base_gapseq	1.11571400	1.11571400	0.00e+00	0.0000
MGYG000003379__gradient_L1_inulin_gapseq	1.40517300	1.40517300	0.00e+00	0.0000
