model_id	n_metabolites	n_reactions	n_genes	biomass_rxn	growth_rate	load_time_s	fba_time_s
MGYG000002792__gradient_L6_resistant_starch_gapseq	1138	1151	246	R_EX_cpd11416_c0	0.079262	0.012239	0.014390
MGYG000002792__gradient_L7_bglucan_gapseq	1138	1151	246	R_EX_cpd11416_c0	0.079262	0.012239	0.014535
MGYG000002792__gradient_L8_hmo_gapseq	1138	1151	246	R_EX_cpd11416_c0	0.079262	0.012239	0.014359
MGYG000002792__gradient_L9_mos_gapseq	1138	1151	246	R_EX_cpd11416_c0	0.079262	0.012239	0.014337
MGYG000002795__gradient_L0_base_gapseq	1052	1071	214	R_EX_cpd11416_c0	0.077357	0.011449	0.011153
MGYG000002795__gradient_L1_inulin_gapseq	1052	1071	214	R_EX_cpd11416_c0	0.077357	0.011449	0.011285
MGYG000002795__gradient_L2_fos_gapseq	1052	1071	214	R_EX_cpd11416_c0	0.077357	0.011449	0.011182
MGYG000002795__gradient_L3_gos_gapseq	1052	1071	214	R_EX_cpd11416_c0	0.077357	0.011449	0.011471
MGYG000002795__gradient_L4_xos_gapseq	1052	1071	214	R_EX_cpd11416_c0	0.077357	0.011449	0.011604
MGYG000002795__gradient_L5_pectin_gapseq	1052	1071	214	R_EX_cpd11416_c0	0.077357	0.011449	0.011506
MGYG000002795__gradient_L6_resistant_starch_gapseq	1052	1071	214	R_EX_cpd11416_c0	0.077357	0.011449	0.011560
MGYG000002795__gradient_L7_bglucan_gapseq	1052	1071	214	R_EX_cpd11416_c0	0.077357	0.011449	0.011342
MGYG000002795__gradient_L8_hmo_gapseq	1052	1071	214	R_EX_cpd11416_c0	0.077357	0.011449	0.011353
MGYG000002795__gradient_L9_mos_gapseq	1052	1071	214	R_EX_cpd11416_c0	0.077357	0.011449	0.011451
MGYG000002798__gradient_L0_base_gapseq	922	863	108	R_EX_cpd11416_c0	-0.000000	0.009143	0.003084
MGYG000002798__gradient_L1_inulin_gapseq	922	863	108	R_EX_cpd11416_c0	-0.000000	0.009143	0.003839
MGYG000002798__gradient_L2_fos_gapseq	922	863	108	R_EX_cpd11416_c0	-0.000000	0.009143	0.003769
MGYG000002798__gradient_L3_gos_gapseq	922	863	108	R_EX_cpd11416_c0	-0.000000	0.009143	0.003758
MGYG000002798__gradient_L4_xos_gapseq	922	863	108	R_EX_cpd11416_c0	-0.000000	0.009143	0.003715
MGYG000002798__gradient_L5_pectin_gapseq	922	863	108	R_EX_cpd11416_c0	-0.000000	0.009143	0.003709
MGYG000002798__gradient_L6_resistant_starch_gapseq	922	863	108	R_EX_cpd11416_c0	-0.000000	0.009143	0.003742
MGYG000002798__gradient_L7_bglucan_gapseq	922	863	108	R_EX_cpd11416_c0	-0.000000	0.009143	0.003827
MGYG000002798__gradient_L8_hmo_gapseq	922	863	108	R_EX_cpd11416_c0	-0.000000	0.009143	0.003842
MGYG000002798__gradient_L9_mos_gapseq	922	863	108	R_EX_cpd11416_c0	-0.000000	0.009143	0.003744
MGYG000002799__gradient_L0_base_gapseq	614	583	86	R_EX_cpd11416_c0	-0.000000	0.005716	0.001955
MGYG000002799__gradient_L1_inulin_gapseq	614	583	86	R_EX_cpd11416_c0	-0.000000	0.005716	0.002242
MGYG000002799__gradient_L2_fos_gapseq	614	583	86	R_EX_cpd11416_c0	-0.000000	0.005716	0.002236
MGYG000002799__gradient_L3_gos_gapseq	614	583	86	R_EX_cpd11416_c0	-0.000000	0.005716	0.002196
MGYG000002799__gradient_L4_xos_gapseq	614	583	86	R_EX_cpd11416_c0	-0.000000	0.005716	0.002092
MGYG000002799__gradient_L5_pectin_gapseq	614	583	86	R_EX_cpd11416_c0	-0.000000	0.005716	0.002124
MGYG000002799__gradient_L6_resistant_starch_gapseq	614	583	86	R_EX_cpd11416_c0	-0.000000	0.005716	0.002039
MGYG000002799__gradient_L7_bglucan_gapseq	614	583	86	R_EX_cpd11416_c0	-0.000000	0.005716	0.002074
MGYG000002799__gradient_L8_hmo_gapseq	614	583	86	R_EX_cpd11416_c0	-0.000000	0.005716	0.002079
MGYG000002799__gradient_L9_mos_gapseq	614	583	86	R_EX_cpd11416_c0	-0.000000	0.005716	0.002064
MGYG000002807__gradient_L0_base_gapseq	1089	1192	275	R_EX_cpd11416_c0	0.157252	0.011405	0.016273
MGYG000002807__gradient_L1_inulin_gapseq	1089	1192	275	R_EX_cpd11416_c0	0.275638	0.011405	0.016247
MGYG000002807__gradient_L2_fos_gapseq	1089	1192	275	R_EX_cpd11416_c0	0.275638	0.011405	0.016204
MGYG000002807__gradient_L3_gos_gapseq	1089	1192	275	R_EX_cpd11416_c0	0.435842	0.011405	0.016060
MGYG000002807__gradient_L4_xos_gapseq	1089	1192	275	R_EX_cpd11416_c0	0.435842	0.011405	0.016248
MGYG000002807__gradient_L5_pectin_gapseq	1089	1192	275	R_EX_cpd11416_c0	0.435842	0.011405	0.016060
MGYG000002807__gradient_L6_resistant_starch_gapseq	1089	1192	275	R_EX_cpd11416_c0	0.712987	0.011405	0.016095
MGYG000002807__gradient_L7_bglucan_gapseq	1089	1192	275	R_EX_cpd11416_c0	0.796042	0.011405	0.015079
MGYG000002807__gradient_L8_hmo_gapseq	1089	1192	275	R_EX_cpd11416_c0	0.796042	0.011405	0.015147
MGYG000002807__gradient_L9_mos_gapseq	1089	1192	275	R_EX_cpd11416_c0	0.796042	0.011405	0.015414
MGYG000002813__gradient_L0_base_gapseq	1183	1272	339	R_EX_cpd11416_c0	0.088110	0.013070	0.018027
MGYG000002813__gradient_L1_inulin_gapseq	1183	1272	339	R_EX_cpd11416_c0	0.088110	0.013070	0.018005
MGYG000002813__gradient_L2_fos_gapseq	1183	1272	339	R_EX_cpd11416_c0	0.088110	0.013070	0.018055
MGYG000002813__gradient_L3_gos_gapseq	1183	1272	339	R_EX_cpd11416_c0	0.088110	0.013070	0.018011
MGYG000002813__gradient_L4_xos_gapseq	1183	1272	339	R_EX_cpd11416_c0	0.088110	0.013070	0.017890
MGYG000002813__gradient_L5_pectin_gapseq	1183	1272	339	R_EX_cpd11416_c0	0.088110	0.013070	0.018049
MGYG000002813__gradient_L6_resistant_starch_gapseq	1183	1272	339	R_EX_cpd11416_c0	0.088110	0.013070	0.017961
MGYG000002813__gradient_L7_bglucan_gapseq	1183	1272	339	R_EX_cpd11416_c0	0.088110	0.013070	0.017971
MGYG000002813__gradient_L8_hmo_gapseq	1183	1272	339	R_EX_cpd11416_c0	0.088110	0.013070	0.018005
MGYG000002813__gradient_L9_mos_gapseq	1183	1272	339	R_EX_cpd11416_c0	0.088110	0.013070	0.018056
MGYG000002815__gradient_L0_base_gapseq	1175	1342	277	R_EX_cpd11416_c0	-0.000000	0.013195	0.007728
MGYG000002815__gradient_L1_inulin_gapseq	1175	1342	277	R_EX_cpd11416_c0	-0.000000	0.013195	0.007937
MGYG000002815__gradient_L2_fos_gapseq	1175	1342	277	R_EX_cpd11416_c0	-0.000000	0.013195	0.007865
MGYG000002815__gradient_L3_gos_gapseq	1175	1342	277	R_EX_cpd11416_c0	-0.000000	0.013195	0.008074
MGYG000002815__gradient_L4_xos_gapseq	1175	1342	277	R_EX_cpd11416_c0	0.961079	0.013195	0.020917
MGYG000002815__gradient_L5_pectin_gapseq	1175	1342	277	R_EX_cpd11416_c0	0.961079	0.013195	0.020889
MGYG000002815__gradient_L6_resistant_starch_gapseq	1175	1342	277	R_EX_cpd11416_c0	1.284904	0.013195	0.019957
MGYG000002815__gradient_L7_bglucan_gapseq	1175	1342	277	R_EX_cpd11416_c0	1.394414	0.013195	0.019900
MGYG000002815__gradient_L8_hmo_gapseq	1175	1342	277	R_EX_cpd11416_c0	1.394414	0.013195	0.019876
MGYG000002815__gradient_L9_mos_gapseq	1175	1342	277	R_EX_cpd11416_c0	1.394414	0.013195	0.019963
MGYG000002818__gradient_L0_base_gapseq	1481	1674	564	R_EX_cpd11416_c0	-0.000000	0.017815	0.011089
MGYG000002818__gradient_L1_inulin_gapseq	1481	1674	564	R_EX_cpd11416_c0	1.168584	0.017815	0.027012
MGYG000002818__gradient_L2_fos_gapseq	1481	1674	564	R_EX_cpd11416_c0	1.168584	0.017815	0.027067
MGYG000002818__gradient_L3_gos_gapseq	1481	1674	564	R_EX_cpd11416_c0	1.168584	0.017815	0.027055
MGYG000002818__gradient_L4_xos_gapseq	1481	1674	564	R_EX_cpd11416_c0	1.179569	0.017815	0.028155
MGYG000002818__gradient_L5_pectin_gapseq	1481	1674	564	R_EX_cpd11416_c0	1.179569	0.017815	0.028279
MGYG000002818__gradient_L6_resistant_starch_gapseq	1481	1674	564	R_EX_cpd11416_c0	1.912045	0.017815	0.027894
MGYG000002818__gradient_L7_bglucan_gapseq	1481	1674	564	R_EX_cpd11416_c0	1.912045	0.017815	0.027988
MGYG000002818__gradient_L8_hmo_gapseq	1481	1674	564	R_EX_cpd11416_c0	1.912045	0.017815	0.027881
MGYG000002818__gradient_L9_mos_gapseq	1481	1674	564	R_EX_cpd11416_c0	1.912045	0.017815	0.027983
MGYG000002840__gradient_L0_base_gapseq	1189	1321	395	R_EX_cpd11416_c0	0.336622	0.013895	0.016484
MGYG000002840__gradient_L1_inulin_gapseq	1189	1321	395	R_EX_cpd11416_c0	0.336622	0.013895	0.017733
MGYG000002840__gradient_L2_fos_gapseq	1189	1321	395	R_EX_cpd11416_c0	0.336622	0.013895	0.017782
MGYG000002840__gradient_L3_gos_gapseq	1189	1321	395	R_EX_cpd11416_c0	0.336622	0.013895	0.016803
MGYG000002840__gradient_L4_xos_gapseq	1189	1321	395	R_EX_cpd11416_c0	0.336622	0.013895	0.016698
MGYG000002840__gradient_L5_pectin_gapseq	1189	1321	395	R_EX_cpd11416_c0	0.336622	0.013895	0.016725
MGYG000002840__gradient_L6_resistant_starch_gapseq	1189	1321	395	R_EX_cpd11416_c0	0.336622	0.013895	0.017282
MGYG000002840__gradient_L7_bglucan_gapseq	1189	1321	395	R_EX_cpd11416_c0	0.336622	0.013895	0.017287
MGYG000002840__gradient_L8_hmo_gapseq	1189	1321	395	R_EX_cpd11416_c0	0.336622	0.013895	0.017211
MGYG000002840__gradient_L9_mos_gapseq	1189	1321	395	R_EX_cpd11416_c0	0.336622	0.013895	0.017273
MGYG000002848__gradient_L0_base_gapseq	1064	1212	264	R_EX_cpd11416_c0	-0.000000	0.012287	0.006242
MGYG000002848__gradient_L1_inulin_gapseq	1064	1212	264	R_EX_cpd11416_c0	0.292657	0.012287	0.016801
MGYG000002848__gradient_L2_fos_gapseq	1064	1212	264	R_EX_cpd11416_c0	0.292657	0.012287	0.016851
MGYG000002848__gradient_L3_gos_gapseq	1064	1212	264	R_EX_cpd11416_c0	0.369308	0.012287	0.016460
MGYG000002848__gradient_L4_xos_gapseq	1064	1212	264	R_EX_cpd11416_c0	0.439718	0.012287	0.016539
MGYG000002848__gradient_L5_pectin_gapseq	1064	1212	264	R_EX_cpd11416_c0	0.439718	0.012287	0.016512
MGYG000002848__gradient_L6_resistant_starch_gapseq	1064	1212	264	R_EX_cpd11416_c0	0.886539	0.012287	0.016370
MGYG000002848__gradient_L7_bglucan_gapseq	1064	1212	264	R_EX_cpd11416_c0	1.048130	0.012287	0.016366
MGYG000002848__gradient_L8_hmo_gapseq	1064	1212	264	R_EX_cpd11416_c0	1.048130	0.012287	0.016266
MGYG000002848__gradient_L9_mos_gapseq	1064	1212	264	R_EX_cpd11416_c0	1.121684	0.012287	0.016264
MGYG000002852__gradient_L0_base_gapseq	1137	1284	312	R_EX_cpd11416_c0	-0.000000	0.012354	0.006342
MGYG000002852__gradient_L1_inulin_gapseq	1137	1284	312	R_EX_cpd11416_c0	-0.000000	0.012354	0.006461
MGYG000002852__gradient_L2_fos_gapseq	1137	1284	312	R_EX_cpd11416_c0	-0.000000	0.012354	0.006460
MGYG000002852__gradient_L3_gos_gapseq	1137	1284	312	R_EX_cpd11416_c0	-0.000000	0.012354	0.006585
MGYG000002852__gradient_L4_xos_gapseq	1137	1284	312	R_EX_cpd11416_c0	-0.000000	0.012354	0.006615
MGYG000002852__gradient_L5_pectin_gapseq	1137	1284	312	R_EX_cpd11416_c0	-0.000000	0.012354	0.006657
MGYG000002852__gradient_L6_resistant_starch_gapseq	1137	1284	312	R_EX_cpd11416_c0	-0.000000	0.012354	0.006703
MGYG000002852__gradient_L7_bglucan_gapseq	1137	1284	312	R_EX_cpd11416_c0	-0.000000	0.012354	0.006793
MGYG000002852__gradient_L8_hmo_gapseq	1137	1284	312	R_EX_cpd11416_c0	-0.000000	0.012354	0.006683
MGYG000002852__gradient_L9_mos_gapseq	1137	1284	312	R_EX_cpd11416_c0	-0.000000	0.012354	0.007126
MGYG000002859__gradient_L0_base_gapseq	1156	1291	330	R_EX_cpd11416_c0	0.682568	0.013166	0.016786
MGYG000002859__gradient_L1_inulin_gapseq	1156	1291	330	R_EX_cpd11416_c0	0.972833	0.013166	0.016886
MGYG000002859__gradient_L2_fos_gapseq	1156	1291	330	R_EX_cpd11416_c0	0.972833	0.013166	0.016892
MGYG000002859__gradient_L3_gos_gapseq	1156	1291	330	R_EX_cpd11416_c0	1.267192	0.013166	0.016268
MGYG000002859__gradient_L4_xos_gapseq	1156	1291	330	R_EX_cpd11416_c0	1.267192	0.013166	0.016369
MGYG000002859__gradient_L5_pectin_gapseq	1156	1291	330	R_EX_cpd11416_c0	1.267192	0.013166	0.016207
MGYG000002859__gradient_L6_resistant_starch_gapseq	1156	1291	330	R_EX_cpd11416_c0	1.884091	0.013166	0.016581
MGYG000002859__gradient_L7_bglucan_gapseq	1156	1291	330	R_EX_cpd11416_c0	1.884091	0.013166	0.016604
MGYG000002859__gradient_L8_hmo_gapseq	1156	1291	330	R_EX_cpd11416_c0	1.884091	0.013166	0.016704
MGYG000002859__gradient_L9_mos_gapseq	1156	1291	330	R_EX_cpd11416_c0	2.026623	0.013166	0.017101
MGYG000002860__gradient_L0_base_gapseq	1116	1232	301	R_EX_cpd11416_c0	0.647559	0.012814	0.014954
MGYG000002860__gradient_L1_inulin_gapseq	1116	1232	301	R_EX_cpd11416_c0	0.929494	0.012814	0.015153
MGYG000002860__gradient_L2_fos_gapseq	1116	1232	301	R_EX_cpd11416_c0	0.929494	0.012814	0.015250
MGYG000002860__gradient_L3_gos_gapseq	1116	1232	301	R_EX_cpd11416_c0	1.220239	0.012814	0.015478
MGYG000002860__gradient_L4_xos_gapseq	1116	1232	301	R_EX_cpd11416_c0	1.220239	0.012814	0.015422
MGYG000002860__gradient_L5_pectin_gapseq	1116	1232	301	R_EX_cpd11416_c0	1.220239	0.012814	0.015400
MGYG000002860__gradient_L6_resistant_starch_gapseq	1116	1232	301	R_EX_cpd11416_c0	1.566050	0.012814	0.015719
MGYG000002860__gradient_L7_bglucan_gapseq	1116	1232	301	R_EX_cpd11416_c0	1.566050	0.012814	0.015683
MGYG000002860__gradient_L8_hmo_gapseq	1116	1232	301	R_EX_cpd11416_c0	1.566050	0.012814	0.015641
MGYG000002860__gradient_L9_mos_gapseq	1116	1232	301	R_EX_cpd11416_c0	1.707017	0.012814	0.015624
MGYG000002875__gradient_L0_base_gapseq	1142	1251	274	R_EX_cpd11416_c0	-0.000000	0.012325	0.006055
MGYG000002875__gradient_L1_inulin_gapseq	1142	1251	274	R_EX_cpd11416_c0	-0.000000	0.012325	0.006271
MGYG000002875__gradient_L2_fos_gapseq	1142	1251	274	R_EX_cpd11416_c0	-0.000000	0.012325	0.006237
MGYG000002875__gradient_L3_gos_gapseq	1142	1251	274	R_EX_cpd11416_c0	-0.000000	0.012325	0.006109
MGYG000002875__gradient_L4_xos_gapseq	1142	1251	274	R_EX_cpd11416_c0	0.368772	0.012325	0.014739
MGYG000002875__gradient_L5_pectin_gapseq	1142	1251	274	R_EX_cpd11416_c0	0.368772	0.012325	0.014693
MGYG000002875__gradient_L6_resistant_starch_gapseq	1142	1251	274	R_EX_cpd11416_c0	0.627566	0.012325	0.014713
MGYG000002875__gradient_L7_bglucan_gapseq	1142	1251	274	R_EX_cpd11416_c0	0.627566	0.012325	0.014512
MGYG000002875__gradient_L8_hmo_gapseq	1142	1251	274	R_EX_cpd11416_c0	0.627566	0.012325	0.014623
MGYG000002875__gradient_L9_mos_gapseq	1142	1251	274	R_EX_cpd11416_c0	0.731084	0.012325	0.014919
MGYG000002880__gradient_L0_base_gapseq	1153	1258	269	R_EX_cpd11416_c0	0.388972	0.012857	0.016280
MGYG000002880__gradient_L1_inulin_gapseq	1153	1258	269	R_EX_cpd11416_c0	0.547740	0.012857	0.016657
MGYG000002880__gradient_L2_fos_gapseq	1153	1258	269	R_EX_cpd11416_c0	0.547740	0.012857	0.016712
MGYG000002880__gradient_L3_gos_gapseq	1153	1258	269	R_EX_cpd11416_c0	0.785892	0.012857	0.017301
MGYG000002880__gradient_L4_xos_gapseq	1153	1258	269	R_EX_cpd11416_c0	0.785892	0.012857	0.017261
MGYG000002880__gradient_L5_pectin_gapseq	1153	1258	269	R_EX_cpd11416_c0	0.785892	0.012857	0.017249
MGYG000002880__gradient_L6_resistant_starch_gapseq	1153	1258	269	R_EX_cpd11416_c0	1.456388	0.012857	0.016749
MGYG000002880__gradient_L7_bglucan_gapseq	1153	1258	269	R_EX_cpd11416_c0	1.456388	0.012857	0.016819
MGYG000002880__gradient_L8_hmo_gapseq	1153	1258	269	R_EX_cpd11416_c0	1.456388	0.012857	0.016724
MGYG000002880__gradient_L9_mos_gapseq	1153	1258	269	R_EX_cpd11416_c0	1.577597	0.012857	0.016717
MGYG000002884__gradient_L0_base_gapseq	1214	1310	238	R_EX_cpd11416_c0	-0.000000	0.013382	0.006421
MGYG000002884__gradient_L1_inulin_gapseq	1214	1310	238	R_EX_cpd11416_c0	-0.000000	0.013382	0.006731
MGYG000002884__gradient_L2_fos_gapseq	1214	1310	238	R_EX_cpd11416_c0	-0.000000	0.013382	0.006562
MGYG000002884__gradient_L3_gos_gapseq	1214	1310	238	R_EX_cpd11416_c0	0.911872	0.013382	0.018974
MGYG000002884__gradient_L4_xos_gapseq	1214	1310	238	R_EX_cpd11416_c0	0.911872	0.013382	0.019082
MGYG000002884__gradient_L5_pectin_gapseq	1214	1310	238	R_EX_cpd11416_c0	0.911872	0.013382	0.019079
MGYG000002884__gradient_L6_resistant_starch_gapseq	1214	1310	238	R_EX_cpd11416_c0	1.045615	0.013382	0.018832
MGYG000002884__gradient_L7_bglucan_gapseq	1214	1310	238	R_EX_cpd11416_c0	1.045615	0.013382	0.018675
MGYG000002884__gradient_L8_hmo_gapseq	1214	1310	238	R_EX_cpd11416_c0	1.045615	0.013382	0.018754
MGYG000002884__gradient_L9_mos_gapseq	1214	1310	238	R_EX_cpd11416_c0	1.179357	0.013382	0.018844
MGYG000002888__gradient_L0_base_gapseq	1695	1969	450	R_EX_cpd11416_c0	0.864969	0.019135	0.034042
MGYG000002888__gradient_L1_inulin_gapseq	1695	1969	450	R_EX_cpd11416_c0	1.068891	0.019135	0.034089
MGYG000002888__gradient_L2_fos_gapseq	1695	1969	450	R_EX_cpd11416_c0	1.068891	0.019135	0.033754
MGYG000002888__gradient_L3_gos_gapseq	1695	1969	450	R_EX_cpd11416_c0	1.265029	0.019135	0.033849
MGYG000002888__gradient_L4_xos_gapseq	1695	1969	450	R_EX_cpd11416_c0	1.320290	0.019135	0.034728
MGYG000002888__gradient_L5_pectin_gapseq	1695	1969	450	R_EX_cpd11416_c0	1.320290	0.019135	0.034749
MGYG000002888__gradient_L6_resistant_starch_gapseq	1695	1969	450	R_EX_cpd11416_c0	1.597374	0.019135	0.034679
MGYG000002888__gradient_L7_bglucan_gapseq	1695	1969	450	R_EX_cpd11416_c0	1.597374	0.019135	0.034666
MGYG000002888__gradient_L8_hmo_gapseq	1695	1969	450	R_EX_cpd11416_c0	1.597374	0.019135	0.034725
MGYG000002888__gradient_L9_mos_gapseq	1695	1969	450	R_EX_cpd11416_c0	1.696999	0.019135	0.034475
MGYG000002889__gradient_L0_base_gapseq	2245	2721	1112	R_EX_cpd11416_c0	1.305359	0.027860	0.050655
MGYG000002889__gradient_L1_inulin_gapseq	2245	2721	1112	R_EX_cpd11416_c0	1.587019	0.027860	0.051364
MGYG000002889__gradient_L2_fos_gapseq	2245	2721	1112	R_EX_cpd11416_c0	1.587019	0.027860	0.051568
MGYG000002889__gradient_L3_gos_gapseq	2245	2721	1112	R_EX_cpd11416_c0	1.902834	0.027860	0.053624
MGYG000002889__gradient_L4_xos_gapseq	2245	2721	1112	R_EX_cpd11416_c0	2.069201	0.027860	0.054600
MGYG000002889__gradient_L5_pectin_gapseq	2245	2721	1112	R_EX_cpd11416_c0	2.112424	0.027860	0.053992
MGYG000002889__gradient_L6_resistant_starch_gapseq	2245	2721	1112	R_EX_cpd11416_c0	2.710105	0.027860	0.056411
MGYG000002889__gradient_L7_bglucan_gapseq	2245	2721	1112	R_EX_cpd11416_c0	2.909871	0.027860	0.055393
MGYG000002889__gradient_L8_hmo_gapseq	2245	2721	1112	R_EX_cpd11416_c0	2.909871	0.027860	0.055587
MGYG000002889__gradient_L9_mos_gapseq	2245	2721	1112	R_EX_cpd11416_c0	3.038696	0.027860	0.057114
MGYG000002894__gradient_L0_base_gapseq	1329	1606	342	R_EX_cpd11416_c0	-0.000000	0.015636	0.009788
MGYG000002894__gradient_L1_inulin_gapseq	1329	1606	342	R_EX_cpd11416_c0	-0.000000	0.015636	0.010200
MGYG000002894__gradient_L2_fos_gapseq	1329	1606	342	R_EX_cpd11416_c0	-0.000000	0.015636	0.010254
MGYG000002894__gradient_L3_gos_gapseq	1329	1606	342	R_EX_cpd11416_c0	0.952657	0.015636	0.024900
MGYG000002894__gradient_L4_xos_gapseq	1329	1606	342	R_EX_cpd11416_c0	0.994162	0.015636	0.025068
MGYG000002894__gradient_L5_pectin_gapseq	1329	1606	342	R_EX_cpd11416_c0	0.994162	0.015636	0.024979
MGYG000002894__gradient_L6_resistant_starch_gapseq	1329	1606	342	R_EX_cpd11416_c0	1.348669	0.015636	0.024219
MGYG000002894__gradient_L7_bglucan_gapseq	1329	1606	342	R_EX_cpd11416_c0	1.471539	0.015636	0.023974
MGYG000002894__gradient_L8_hmo_gapseq	1329	1606	342	R_EX_cpd11416_c0	1.471539	0.015636	0.023931
MGYG000002894__gradient_L9_mos_gapseq	1329	1606	342	R_EX_cpd11416_c0	1.538997	0.015636	0.024485
MGYG000002897__gradient_L0_base_gapseq	1263	1477	317	R_EX_cpd11416_c0	-0.000000	0.014405	0.008980
MGYG000002897__gradient_L1_inulin_gapseq	1263	1477	317	R_EX_cpd11416_c0	-0.000000	0.014405	0.008855
MGYG000002897__gradient_L2_fos_gapseq	1263	1477	317	R_EX_cpd11416_c0	-0.000000	0.014405	0.009004
MGYG000002897__gradient_L3_gos_gapseq	1263	1477	317	R_EX_cpd11416_c0	0.699972	0.014405	0.021559
MGYG000002897__gradient_L4_xos_gapseq	1263	1477	317	R_EX_cpd11416_c0	0.763649	0.014405	0.022642
MGYG000002897__gradient_L5_pectin_gapseq	1263	1477	317	R_EX_cpd11416_c0	0.763649	0.014405	0.022680
MGYG000002897__gradient_L6_resistant_starch_gapseq	1263	1477	317	R_EX_cpd11416_c0	1.280146	0.014405	0.022400
MGYG000002897__gradient_L7_bglucan_gapseq	1263	1477	317	R_EX_cpd11416_c0	1.280146	0.014405	0.022397
MGYG000002897__gradient_L8_hmo_gapseq	1263	1477	317	R_EX_cpd11416_c0	1.280146	0.014405	0.022448
MGYG000002897__gradient_L9_mos_gapseq	1263	1477	317	R_EX_cpd11416_c0	1.383916	0.014405	0.022646
MGYG000002899__gradient_L0_base_gapseq	1212	1449	294	R_EX_cpd11416_c0	-0.000000	0.014040	0.008357
MGYG000002899__gradient_L1_inulin_gapseq	1212	1449	294	R_EX_cpd11416_c0	-0.000000	0.014040	0.008499
MGYG000002899__gradient_L2_fos_gapseq	1212	1449	294	R_EX_cpd11416_c0	-0.000000	0.014040	0.008484
MGYG000002899__gradient_L3_gos_gapseq	1212	1449	294	R_EX_cpd11416_c0	0.692996	0.014040	0.021836
MGYG000002899__gradient_L4_xos_gapseq	1212	1449	294	R_EX_cpd11416_c0	0.756683	0.014040	0.022755
MGYG000002899__gradient_L5_pectin_gapseq	1212	1449	294	R_EX_cpd11416_c0	0.756683	0.014040	0.022787
MGYG000002899__gradient_L6_resistant_starch_gapseq	1212	1449	294	R_EX_cpd11416_c0	1.273253	0.014040	0.022869
MGYG000002899__gradient_L7_bglucan_gapseq	1212	1449	294	R_EX_cpd11416_c0	1.273253	0.014040	0.022968
MGYG000002899__gradient_L8_hmo_gapseq	1212	1449	294	R_EX_cpd11416_c0	1.273253	0.014040	0.022812
MGYG000002899__gradient_L9_mos_gapseq	1212	1449	294	R_EX_cpd11416_c0	1.348734	0.014040	0.023470
MGYG000002912__gradient_L0_base_gapseq	1026	1124	232	R_EX_cpd11416_c0	-0.000000	0.011553	0.006017
MGYG000002912__gradient_L1_inulin_gapseq	1026	1124	232	R_EX_cpd11416_c0	0.513603	0.011553	0.016130
MGYG000002912__gradient_L2_fos_gapseq	1026	1124	232	R_EX_cpd11416_c0	0.513603	0.011553	0.016059
MGYG000002912__gradient_L3_gos_gapseq	1026	1124	232	R_EX_cpd11416_c0	0.848294	0.011553	0.015748
MGYG000002912__gradient_L4_xos_gapseq	1026	1124	232	R_EX_cpd11416_c0	0.950538	0.011553	0.016023
MGYG000002912__gradient_L5_pectin_gapseq	1026	1124	232	R_EX_cpd11416_c0	0.950538	0.011553	0.015965
MGYG000002912__gradient_L6_resistant_starch_gapseq	1026	1124	232	R_EX_cpd11416_c0	1.673641	0.011553	0.015139
MGYG000002912__gradient_L7_bglucan_gapseq	1026	1124	232	R_EX_cpd11416_c0	1.925919	0.011553	0.015269
MGYG000002912__gradient_L8_hmo_gapseq	1026	1124	232	R_EX_cpd11416_c0	1.925919	0.011553	0.015289
MGYG000002912__gradient_L9_mos_gapseq	1026	1124	232	R_EX_cpd11416_c0	2.057186	0.011553	0.015746
MGYG000002918__gradient_L0_base_gapseq	1135	1279	311	R_EX_cpd11416_c0	0.730744	0.012850	0.016332
MGYG000002918__gradient_L1_inulin_gapseq	1135	1279	311	R_EX_cpd11416_c0	1.024688	0.012850	0.015785
MGYG000002918__gradient_L2_fos_gapseq	1135	1279	311	R_EX_cpd11416_c0	1.024688	0.012850	0.015683
MGYG000002918__gradient_L3_gos_gapseq	1135	1279	311	R_EX_cpd11416_c0	1.318094	0.012850	0.016787
MGYG000002918__gradient_L4_xos_gapseq	1135	1279	311	R_EX_cpd11416_c0	1.318094	0.012850	0.016740
MGYG000002918__gradient_L5_pectin_gapseq	1135	1279	311	R_EX_cpd11416_c0	1.318094	0.012850	0.016801
MGYG000002918__gradient_L6_resistant_starch_gapseq	1135	1279	311	R_EX_cpd11416_c0	1.933802	0.012850	0.016743
MGYG000002918__gradient_L7_bglucan_gapseq	1135	1279	311	R_EX_cpd11416_c0	1.933802	0.012850	0.016862
MGYG000002918__gradient_L8_hmo_gapseq	1135	1279	311	R_EX_cpd11416_c0	1.933802	0.012850	0.016763
MGYG000002918__gradient_L9_mos_gapseq	1135	1279	311	R_EX_cpd11416_c0	2.076060	0.012850	0.016914
MGYG000002922__gradient_L0_base_gapseq	1104	1264	289	R_EX_cpd11416_c0	-0.000000	0.012295	0.006242
MGYG000002922__gradient_L1_inulin_gapseq	1104	1264	289	R_EX_cpd11416_c0	-0.000000	0.012295	0.006491
MGYG000002922__gradient_L2_fos_gapseq	1104	1264	289	R_EX_cpd11416_c0	-0.000000	0.012295	0.006391
MGYG000002922__gradient_L3_gos_gapseq	1104	1264	289	R_EX_cpd11416_c0	0.606893	0.012295	0.015880
