model_id	n_metabolites	n_reactions	n_genes	biomass_rxn	growth_rate	load_time_s	pfba_time_s
MGYG000003718__gradient_L1_inulin_gapseq	1093	1159	230	bio1	0.000000	1.080928	0.047217
MGYG000003718__gradient_L2_fos_gapseq	1093	1159	230	bio1	0.000000	0.946202	0.044982
MGYG000003718__gradient_L3_gos_gapseq	1093	1159	230	bio1	0.000000	1.022985	0.045704
MGYG000003718__gradient_L4_xos_gapseq	1093	1159	230	bio1	0.000000	0.943865	0.045141
MGYG000003718__gradient_L5_pectin_gapseq	1093	1159	230	bio1	0.000000	0.944686	0.045477
MGYG000003718__gradient_L6_resistant_starch_gapseq	1093	1159	230	bio1	0.000000	1.052631	0.045282
MGYG000003718__gradient_L7_bglucan_gapseq	1093	1159	230	bio1	0.000000	0.952482	0.044863
MGYG000003718__gradient_L8_hmo_gapseq	1093	1159	230	bio1	0.000000	0.943431	0.044685
MGYG000003718__gradient_L9_mos_gapseq	1093	1159	230	bio1	0.000000	1.045266	0.046375
MGYG000003721__gradient_L0_base_gapseq	1033	1068	213	bio1	0.000000	0.867572	0.033804
MGYG000003721__gradient_L1_inulin_gapseq	1033	1068	213	bio1	0.000000	0.960383	0.042298
MGYG000003721__gradient_L2_fos_gapseq	1033	1068	213	bio1	0.000000	0.872348	0.039813
MGYG000003721__gradient_L3_gos_gapseq	1033	1068	213	bio1	0.000000	0.866369	0.040060
MGYG000003721__gradient_L4_xos_gapseq	1033	1068	213	bio1	0.000000	0.977865	0.040270
MGYG000003721__gradient_L5_pectin_gapseq	1033	1068	213	bio1	0.000000	0.863279	0.039907
MGYG000003721__gradient_L6_resistant_starch_gapseq	1033	1068	213	bio1	0.000000	0.857130	0.044621
MGYG000003721__gradient_L7_bglucan_gapseq	1033	1068	213	bio1	0.000000	1.006800	0.039234
MGYG000003721__gradient_L8_hmo_gapseq	1033	1068	213	bio1	0.000000	0.880958	0.040063
MGYG000003721__gradient_L9_mos_gapseq	1033	1068	213	bio1	0.000000	0.860793	0.039669
MGYG000003722__gradient_L0_base_gapseq	1014	1060	255	bio1	0.000000	1.021807	0.038965
MGYG000003722__gradient_L1_inulin_gapseq	1014	1060	255	bio1	0.000000	0.852202	0.038725
MGYG000003722__gradient_L2_fos_gapseq	1014	1060	255	bio1	0.000000	0.860556	0.038754
MGYG000003722__gradient_L3_gos_gapseq	1014	1060	255	bio1	0.000000	1.009474	0.042905
MGYG000003722__gradient_L4_xos_gapseq	1014	1060	255	bio1	0.000000	0.865307	0.039753
MGYG000003722__gradient_L5_pectin_gapseq	1014	1060	255	bio1	0.000000	0.859999	0.044619
MGYG000003722__gradient_L6_resistant_starch_gapseq	1014	1060	255	bio1	0.000000	1.024761	0.038326
MGYG000003722__gradient_L7_bglucan_gapseq	1014	1060	255	bio1	0.000000	0.909028	0.039141
MGYG000003722__gradient_L8_hmo_gapseq	1014	1060	255	bio1	0.000000	1.003648	0.043436
MGYG000003722__gradient_L9_mos_gapseq	1014	1060	255	bio1	0.000000	0.857164	0.039699
MGYG000003727__gradient_L0_base_gapseq	1047	1116	255	bio1	0.189332	1.015487	3.012376
MGYG000003727__gradient_L1_inulin_gapseq	1047	1116	255	bio1	0.189332	0.889250	3.023105
MGYG000003727__gradient_L2_fos_gapseq	1047	1116	255	bio1	0.189332	0.984622	3.029556
MGYG000003727__gradient_L3_gos_gapseq	1047	1116	255	bio1	0.189332	0.906626	3.009982
MGYG000003727__gradient_L4_xos_gapseq	1047	1116	255	bio1	0.189332	0.990819	3.011267
MGYG000003727__gradient_L5_pectin_gapseq	1047	1116	255	bio1	0.189332	0.897525	3.017023
MGYG000003727__gradient_L6_resistant_starch_gapseq	1047	1116	255	bio1	0.189332	0.982618	3.010431
MGYG000003727__gradient_L7_bglucan_gapseq	1047	1116	255	bio1	0.189332	0.925051	3.030670
MGYG000003727__gradient_L8_hmo_gapseq	1047	1116	255	bio1	0.189332	0.997985	3.023226
MGYG000003727__gradient_L9_mos_gapseq	1047	1116	255	bio1	0.189332	0.901569	3.075496
MGYG000003738__gradient_L0_base_gapseq	807	839	200	bio1	0.832501	0.641871	1.795282
MGYG000003738__gradient_L1_inulin_gapseq	807	839	200	bio1	1.011424	0.651506	2.072620
MGYG000003738__gradient_L2_fos_gapseq	807	839	200	bio1	1.011424	0.636513	1.775244
MGYG000003738__gradient_L3_gos_gapseq	807	839	200	bio1	1.011424	0.639519	1.756489
MGYG000003738__gradient_L4_xos_gapseq	807	839	200	bio1	1.011424	0.731862	1.774028
MGYG000003738__gradient_L5_pectin_gapseq	807	839	200	bio1	1.011424	0.649490	1.764649
MGYG000003738__gradient_L6_resistant_starch_gapseq	807	839	200	bio1	1.180702	0.647181	1.766447
MGYG000003738__gradient_L7_bglucan_gapseq	807	839	200	bio1	1.180702	0.721011	1.758289
MGYG000003738__gradient_L8_hmo_gapseq	807	839	200	bio1	1.180702	0.637664	1.764675
MGYG000003738__gradient_L9_mos_gapseq	807	839	200	bio1	1.180702	0.627161	1.836058
MGYG000003742__gradient_L0_base_gapseq	1235	1394	292	bio1	0.000000	1.161129	0.059236
MGYG000003742__gradient_L1_inulin_gapseq	1235	1394	292	bio1	0.000000	1.298029	0.065899
MGYG000003742__gradient_L2_fos_gapseq	1235	1394	292	bio1	0.000000	1.144359	0.064408
MGYG000003742__gradient_L3_gos_gapseq	1235	1394	292	bio1	0.000000	1.239205	0.058470
MGYG000003742__gradient_L4_xos_gapseq	1235	1394	292	bio1	0.000000	1.143418	0.064055
MGYG000003742__gradient_L5_pectin_gapseq	1235	1394	292	bio1	0.000000	1.284381	0.061786
MGYG000003742__gradient_L6_resistant_starch_gapseq	1235	1394	292	bio1	0.000000	1.164748	0.057790
MGYG000003742__gradient_L7_bglucan_gapseq	1235	1394	292	bio1	0.000000	1.157543	0.065766
MGYG000003742__gradient_L8_hmo_gapseq	1235	1394	292	bio1	0.000000	1.301167	0.064072
MGYG000003742__gradient_L9_mos_gapseq	1235	1394	292	bio1	0.000000	1.136278	0.058355
MGYG000003744__gradient_L0_base_gapseq	1023	1083	195	bio1	0.000000	0.920220	0.038961
MGYG000003744__gradient_L1_inulin_gapseq	1023	1083	195	bio1	0.000000	0.859213	0.045048
MGYG000003744__gradient_L2_fos_gapseq	1023	1083	195	bio1	0.000000	0.845503	0.039504
MGYG000003744__gradient_L3_gos_gapseq	1023	1083	195	bio1	0.000000	0.916667	0.040693
MGYG000003744__gradient_L4_xos_gapseq	1023	1083	195	bio1	0.000000	0.840743	0.039791
MGYG000003744__gradient_L5_pectin_gapseq	1023	1083	195	bio1	0.000000	0.828740	0.039579
MGYG000003744__gradient_L6_resistant_starch_gapseq	1023	1083	195	bio1	0.467936	0.937441	2.981019
MGYG000003744__gradient_L7_bglucan_gapseq	1023	1083	195	bio1	0.467936	0.834222	2.958359
MGYG000003744__gradient_L8_hmo_gapseq	1023	1083	195	bio1	0.467936	0.971681	2.974232
MGYG000003744__gradient_L9_mos_gapseq	1023	1083	195	bio1	0.536931	0.830352	2.975197
MGYG000003752__gradient_L0_base_gapseq	1207	1304	281	bio1	0.000000	1.207638	0.054652
MGYG000003752__gradient_L1_inulin_gapseq	1207	1304	281	bio1	0.000000	1.091347	0.052755
MGYG000003752__gradient_L2_fos_gapseq	1207	1304	281	bio1	0.000000	1.195007	0.058622
MGYG000003752__gradient_L3_gos_gapseq	1207	1304	281	bio1	0.000000	1.115351	0.053118
MGYG000003752__gradient_L4_xos_gapseq	1207	1304	281	bio1	0.450955	1.081521	4.426458
MGYG000003752__gradient_L5_pectin_gapseq	1207	1304	281	bio1	0.450955	1.072501	4.209761
MGYG000003752__gradient_L6_resistant_starch_gapseq	1207	1304	281	bio1	1.055318	1.162014	4.157453
MGYG000003752__gradient_L7_bglucan_gapseq	1207	1304	281	bio1	1.264639	1.088077	4.287725
MGYG000003752__gradient_L8_hmo_gapseq	1207	1304	281	bio1	1.264639	1.073550	4.173080
MGYG000003752__gradient_L9_mos_gapseq	1207	1304	281	bio1	1.369300	1.158775	4.185081
MGYG000003753__gradient_L0_base_gapseq	1185	1248	278	bio1	0.702503	0.998014	3.813256
MGYG000003753__gradient_L1_inulin_gapseq	1185	1248	278	bio1	0.825709	1.097088	3.836081
MGYG000003753__gradient_L2_fos_gapseq	1185	1248	278	bio1	0.825709	0.998944	3.842810
MGYG000003753__gradient_L3_gos_gapseq	1185	1248	278	bio1	0.825709	1.114583	3.818792
MGYG000003753__gradient_L4_xos_gapseq	1185	1248	278	bio1	0.874281	0.996879	3.946304
MGYG000003753__gradient_L5_pectin_gapseq	1185	1248	278	bio1	0.874281	1.019589	3.845410
MGYG000003753__gradient_L6_resistant_starch_gapseq	1185	1248	278	bio1	0.997373	1.243555	3.893151
MGYG000003753__gradient_L7_bglucan_gapseq	1185	1248	278	bio1	1.168549	1.009501	3.859057
MGYG000003753__gradient_L8_hmo_gapseq	1185	1248	278	bio1	1.168549	1.119949	3.854339
MGYG000003753__gradient_L9_mos_gapseq	1185	1248	278	bio1	1.168549	1.011003	3.919043
MGYG000003761__gradient_L0_base_gapseq	1959	2312	674	bio1	0.862735	2.040978	12.523147
MGYG000003761__gradient_L1_inulin_gapseq	1959	2312	674	bio1	0.961397	1.992200	12.621893
MGYG000003761__gradient_L2_fos_gapseq	1959	2312	674	bio1	0.961397	2.161283	12.599658
MGYG000003761__gradient_L3_gos_gapseq	1959	2312	674	bio1	0.961397	1.993899	12.574058
MGYG000003761__gradient_L4_xos_gapseq	1959	2312	674	bio1	1.015867	2.013397	12.561964
MGYG000003761__gradient_L5_pectin_gapseq	1959	2312	674	bio1	1.015867	2.019690	12.578965
MGYG000003761__gradient_L6_resistant_starch_gapseq	1959	2312	674	bio1	1.467040	2.159129	12.679402
MGYG000003761__gradient_L7_bglucan_gapseq	1959	2312	674	bio1	1.617281	1.992031	12.606776
MGYG000003761__gradient_L8_hmo_gapseq	1959	2312	674	bio1	1.617281	2.011818	12.616040
MGYG000003761__gradient_L9_mos_gapseq	1959	2312	674	bio1	1.701941	2.069485	12.601157
MGYG000003791__gradient_L0_base_gapseq	1490	1681	385	bio1	0.000000	1.419815	0.079713
MGYG000003791__gradient_L1_inulin_gapseq	1490	1681	385	bio1	0.000000	1.510908	0.078817
MGYG000003791__gradient_L2_fos_gapseq	1490	1681	385	bio1	0.000000	1.428567	0.079059
MGYG000003791__gradient_L3_gos_gapseq	1490	1681	385	bio1	0.000000	1.531328	0.081098
MGYG000003791__gradient_L4_xos_gapseq	1490	1681	385	bio1	0.163539	1.418634	6.733331
MGYG000003791__gradient_L5_pectin_gapseq	1490	1681	385	bio1	0.163539	1.473030	6.755781
MGYG000003791__gradient_L6_resistant_starch_gapseq	1490	1681	385	bio1	0.222874	1.450269	6.924773
MGYG000003791__gradient_L7_bglucan_gapseq	1490	1681	385	bio1	0.222874	1.433685	6.660449
MGYG000003791__gradient_L8_hmo_gapseq	1490	1681	385	bio1	0.222874	1.527650	6.670995
MGYG000003791__gradient_L9_mos_gapseq	1490	1681	385	bio1	0.262498	1.511776	6.592041
MGYG000003794__gradient_L0_base_gapseq	1170	1281	288	bio1	0.210335	1.022520	4.083538
MGYG000003794__gradient_L1_inulin_gapseq	1170	1281	288	bio1	0.210335	1.096965	4.102963
MGYG000003794__gradient_L2_fos_gapseq	1170	1281	288	bio1	0.210335	1.019819	4.173177
MGYG000003794__gradient_L3_gos_gapseq	1170	1281	288	bio1	0.310074	1.019927	4.079094
MGYG000003794__gradient_L4_xos_gapseq	1170	1281	288	bio1	0.310074	1.089782	4.215504
MGYG000003794__gradient_L5_pectin_gapseq	1170	1281	288	bio1	0.310074	1.027108	4.068894
MGYG000003794__gradient_L6_resistant_starch_gapseq	1170	1281	288	bio1	0.607989	1.126335	4.072456
MGYG000003794__gradient_L7_bglucan_gapseq	1170	1281	288	bio1	0.607989	1.017512	4.160370
MGYG000003794__gradient_L8_hmo_gapseq	1170	1281	288	bio1	0.607989	1.015042	4.063793
MGYG000003794__gradient_L9_mos_gapseq	1170	1281	288	bio1	0.724046	1.108874	4.092699
MGYG000003800__gradient_L0_base_gapseq	1214	1413	326	bio1	0.000000	1.151380	0.065072
MGYG000003800__gradient_L1_inulin_gapseq	1214	1413	326	bio1	0.263242	1.212508	4.758590
MGYG000003800__gradient_L2_fos_gapseq	1214	1413	326	bio1	0.263242	1.158900	4.871030
MGYG000003800__gradient_L3_gos_gapseq	1214	1413	326	bio1	0.318664	1.120963	4.895034
MGYG000003800__gradient_L4_xos_gapseq	1214	1413	326	bio1	0.360230	1.218668	4.739657
MGYG000003800__gradient_L5_pectin_gapseq	1214	1413	326	bio1	0.360230	1.124681	4.833655
MGYG000003800__gradient_L6_resistant_starch_gapseq	1214	1413	326	bio1	0.715482	1.132345	4.728025
MGYG000003800__gradient_L7_bglucan_gapseq	1214	1413	326	bio1	0.715482	1.204115	4.743624
MGYG000003800__gradient_L8_hmo_gapseq	1214	1413	326	bio1	0.715482	1.224734	4.790825
MGYG000003800__gradient_L9_mos_gapseq	1214	1413	326	bio1	0.753016	1.140566	4.770308
MGYG000003819__gradient_L0_base_gapseq	1171	1276	324	bio1	0.000000	1.034348	0.052907
MGYG000003819__gradient_L1_inulin_gapseq	1171	1276	324	bio1	0.383179	1.026768	4.012709
MGYG000003819__gradient_L2_fos_gapseq	1171	1276	324	bio1	0.383179	1.024922	3.970515
MGYG000003819__gradient_L3_gos_gapseq	1171	1276	324	bio1	0.441385	1.111503	4.075975
MGYG000003819__gradient_L4_xos_gapseq	1171	1276	324	bio1	0.445213	1.030693	4.052053
MGYG000003819__gradient_L5_pectin_gapseq	1171	1276	324	bio1	0.445213	1.035179	3.961166
MGYG000003819__gradient_L6_resistant_starch_gapseq	1171	1276	324	bio1	0.906870	1.107541	3.945150
MGYG000003819__gradient_L7_bglucan_gapseq	1171	1276	324	bio1	0.906870	1.048065	3.937885
MGYG000003819__gradient_L8_hmo_gapseq	1171	1276	324	bio1	0.906870	1.123508	3.923111
MGYG000003819__gradient_L9_mos_gapseq	1171	1276	324	bio1	0.906870	1.046752	4.016332
MGYG000003826__gradient_L0_base_gapseq	1151	1214	256	bio1	0.000000	0.992044	0.043908
MGYG000003826__gradient_L1_inulin_gapseq	1151	1214	256	bio1	0.000000	1.091172	0.052967
MGYG000003826__gradient_L2_fos_gapseq	1151	1214	256	bio1	0.000000	0.983677	0.044442
MGYG000003826__gradient_L3_gos_gapseq	1151	1214	256	bio1	0.980439	1.060070	3.804645
MGYG000003826__gradient_L4_xos_gapseq	1151	1214	256	bio1	0.980439	0.981458	3.674079
MGYG000003826__gradient_L5_pectin_gapseq	1151	1214	256	bio1	0.980439	1.161639	3.720107
MGYG000003826__gradient_L6_resistant_starch_gapseq	1151	1214	256	bio1	1.643811	0.994496	3.814239
MGYG000003826__gradient_L7_bglucan_gapseq	1151	1214	256	bio1	1.876653	0.986575	3.660193
MGYG000003826__gradient_L8_hmo_gapseq	1151	1214	256	bio1	1.876653	1.067597	3.679264
MGYG000003826__gradient_L9_mos_gapseq	1151	1214	256	bio1	1.876653	0.985217	3.637013
MGYG000003829__gradient_L0_base_gapseq	1201	1279	217	bio1	0.000000	1.307525	0.044278
MGYG000003829__gradient_L1_inulin_gapseq	1201	1279	217	bio1	0.000000	1.155097	0.052812
MGYG000003829__gradient_L2_fos_gapseq	1201	1279	217	bio1	0.000000	1.075353	0.051209
MGYG000003829__gradient_L3_gos_gapseq	1201	1279	217	bio1	0.785801	1.088818	4.122301
MGYG000003829__gradient_L4_xos_gapseq	1201	1279	217	bio1	0.785803	1.081907	3.956104
MGYG000003829__gradient_L5_pectin_gapseq	1201	1279	217	bio1	0.785803	1.170119	3.982085
MGYG000003829__gradient_L6_resistant_starch_gapseq	1201	1279	217	bio1	1.411364	1.054407	4.087027
MGYG000003829__gradient_L7_bglucan_gapseq	1201	1279	217	bio1	1.411364	1.074162	3.978464
MGYG000003829__gradient_L8_hmo_gapseq	1201	1279	217	bio1	1.411364	1.084662	4.119612
MGYG000003829__gradient_L9_mos_gapseq	1201	1279	217	bio1	1.546955	1.065553	3.969377
MGYG000003834__gradient_L0_base_gapseq	1373	1557	397	bio1	0.762188	1.259513	5.871957
MGYG000003834__gradient_L1_inulin_gapseq	1373	1557	397	bio1	1.014387	1.338848	5.897091
MGYG000003834__gradient_L2_fos_gapseq	1373	1557	397	bio1	1.014387	1.340767	5.934799
MGYG000003834__gradient_L3_gos_gapseq	1373	1557	397	bio1	1.240301	1.262571	5.978661
MGYG000003834__gradient_L4_xos_gapseq	1373	1557	397	bio1	1.315815	1.283997	5.948721
MGYG000003834__gradient_L5_pectin_gapseq	1373	1557	397	bio1	1.315815	1.267867	6.012998
MGYG000003834__gradient_L6_resistant_starch_gapseq	1373	1557	397	bio1	1.859750	1.354816	5.889480
MGYG000003834__gradient_L7_bglucan_gapseq	1373	1557	397	bio1	2.042566	1.347958	5.927009
MGYG000003834__gradient_L8_hmo_gapseq	1373	1557	397	bio1	2.177986	1.280801	6.003694
MGYG000003834__gradient_L9_mos_gapseq	1373	1557	397	bio1	2.268265	1.255945	5.912319
MGYG000003843__gradient_L0_base_gapseq	1162	1235	265	bio1	0.000000	0.998010	0.048121
MGYG000003843__gradient_L1_inulin_gapseq	1162	1235	265	bio1	0.000000	1.104521	0.051251
MGYG000003843__gradient_L2_fos_gapseq	1162	1235	265	bio1	0.000000	1.032925	0.056804
MGYG000003843__gradient_L3_gos_gapseq	1162	1235	265	bio1	0.000000	1.007149	0.139240
MGYG000003843__gradient_L4_xos_gapseq	1162	1235	265	bio1	0.315724	0.996367	3.838921
MGYG000003843__gradient_L5_pectin_gapseq	1162	1235	265	bio1	0.315724	1.017613	3.913459
MGYG000003843__gradient_L6_resistant_starch_gapseq	1162	1235	265	bio1	0.315724	1.008128	3.825186
MGYG000003843__gradient_L7_bglucan_gapseq	1162	1235	265	bio1	0.315724	1.098509	3.814779
MGYG000003843__gradient_L8_hmo_gapseq	1162	1235	265	bio1	0.315724	0.998865	3.930534
MGYG000003843__gradient_L9_mos_gapseq	1162	1235	265	bio1	0.315724	1.016901	3.971119
MGYG000003844__gradient_L0_base_gapseq	1259	1404	312	bio1	0.000000	1.294680	0.060956
MGYG000003844__gradient_L1_inulin_gapseq	1259	1404	312	bio1	0.583891	1.131682	4.685389
MGYG000003844__gradient_L2_fos_gapseq	1259	1404	312	bio1	0.583891	1.234395	4.710795
MGYG000003844__gradient_L3_gos_gapseq	1259	1404	312	bio1	0.927169	1.216502	4.692595
MGYG000003844__gradient_L4_xos_gapseq	1259	1404	312	bio1	0.927169	1.147872	4.666340
MGYG000003844__gradient_L5_pectin_gapseq	1259	1404	312	bio1	0.927169	1.246038	4.699787
MGYG000003844__gradient_L6_resistant_starch_gapseq	1259	1404	312	bio1	1.625347	1.335028	4.681373
MGYG000003844__gradient_L7_bglucan_gapseq	1259	1404	312	bio1	1.869464	1.152062	4.817352
MGYG000003844__gradient_L8_hmo_gapseq	1259	1404	312	bio1	1.869464	1.141388	4.683934
MGYG000003844__gradient_L9_mos_gapseq	1259	1404	312	bio1	2.002998	1.234231	4.680569
MGYG000003847__gradient_L0_base_gapseq	1159	1299	322	bio1	0.755645	1.179541	4.195550
MGYG000003847__gradient_L1_inulin_gapseq	1159	1299	322	bio1	1.047669	1.037501	4.263893
MGYG000003847__gradient_L2_fos_gapseq	1159	1299	322	bio1	1.047669	1.032497	4.175562
MGYG000003847__gradient_L3_gos_gapseq	1159	1299	322	bio1	1.340044	1.103742	4.176780
MGYG000003847__gradient_L4_xos_gapseq	1159	1299	322	bio1	1.340044	1.033135	4.254714
MGYG000003847__gradient_L5_pectin_gapseq	1159	1299	322	bio1	1.340044	1.031401	4.302964
MGYG000003847__gradient_L6_resistant_starch_gapseq	1159	1299	322	bio1	1.953589	1.120181	4.226979
MGYG000003847__gradient_L7_bglucan_gapseq	1159	1299	322	bio1	1.953589	1.026624	4.306079
MGYG000003847__gradient_L8_hmo_gapseq	1159	1299	322	bio1	1.953589	1.042449	4.197786
MGYG000003847__gradient_L9_mos_gapseq	1159	1299	322	bio1	2.095347	1.097329	4.172506
MGYG000003849__gradient_L0_base_gapseq	933	1049	189	bio1	0.000000	0.803737	0.035416
MGYG000003849__gradient_L1_inulin_gapseq	933	1049	189	bio1	0.142858	0.810585	2.799835
MGYG000003849__gradient_L2_fos_gapseq	933	1049	189	bio1	0.142858	0.817183	2.691992
MGYG000003849__gradient_L3_gos_gapseq	933	1049	189	bio1	0.437524	0.805528	2.700487
MGYG000003849__gradient_L4_xos_gapseq	933	1049	189	bio1	0.437524	0.883758	2.696545
MGYG000003849__gradient_L5_pectin_gapseq	933	1049	189	bio1	0.437524	0.821275	2.694414
MGYG000003849__gradient_L6_resistant_starch_gapseq	933	1049	189	bio1	0.994383	0.891246	2.697813
MGYG000003849__gradient_L7_bglucan_gapseq	933	1049	189	bio1	0.994383	0.812668	2.735310
MGYG000003849__gradient_L8_hmo_gapseq	933	1049	189	bio1	0.994383	1.007521	2.738416
MGYG000003849__gradient_L9_mos_gapseq	933	1049	189	bio1	0.994383	0.809052	2.707551
MGYG000003859__gradient_L0_base_gapseq	973	982	145	bio1	0.098423	0.884872	2.450020
MGYG000003859__gradient_L1_inulin_gapseq	973	982	145	bio1	0.239462	0.771801	2.469988
MGYG000003859__gradient_L2_fos_gapseq	973	982	145	bio1	0.239462	0.861418	2.457390
MGYG000003859__gradient_L3_gos_gapseq	973	982	145	bio1	0.239462	0.763525	2.465254
MGYG000003859__gradient_L4_xos_gapseq	973	982	145	bio1	0.239462	0.848226	2.440198
MGYG000003859__gradient_L5_pectin_gapseq	973	982	145	bio1	0.239462	0.774563	2.447345
MGYG000003859__gradient_L6_resistant_starch_gapseq	973	982	145	bio1	0.572226	0.768916	2.679751
MGYG000003859__gradient_L7_bglucan_gapseq	973	982	145	bio1	0.572226	0.789031	2.484219
MGYG000003859__gradient_L8_hmo_gapseq	973	982	145	bio1	0.572226	0.782942	2.531570
MGYG000003859__gradient_L9_mos_gapseq	973	982	145	bio1	0.572226	0.794149	2.429489
MGYG000003865__gradient_L0_base_gapseq	1099	1214	305	bio1	0.735204	1.089493	3.627058
MGYG000003865__gradient_L1_inulin_gapseq	1099	1214	305	bio1	1.032525	0.992803	3.723522
MGYG000003865__gradient_L2_fos_gapseq	1099	1214	305	bio1	1.032525	0.999674	3.625308
MGYG000003865__gradient_L3_gos_gapseq	1099	1214	305	bio1	1.329463	0.985302	3.729074
MGYG000003865__gradient_L4_xos_gapseq	1099	1214	305	bio1	1.329463	1.019973	3.785688
MGYG000003865__gradient_L5_pectin_gapseq	1099	1214	305	bio1	1.329463	1.112706	3.617616
MGYG000003865__gradient_L6_resistant_starch_gapseq	1099	1214	305	bio1	1.952583	1.003861	3.665356
MGYG000003865__gradient_L7_bglucan_gapseq	1099	1214	305	bio1	1.952583	1.087791	3.659013
MGYG000003865__gradient_L8_hmo_gapseq	1099	1214	305	bio1	1.952583	1.018350	3.745028
MGYG000003865__gradient_L9_mos_gapseq	1099	1214	305	bio1	2.096553	0.993294	3.666720
MGYG000003885__gradient_L0_base_gapseq	1160	1292	296	bio1	0.768693	1.146731	4.130422
MGYG000003885__gradient_L1_inulin_gapseq	1160	1292	296	bio1	1.055038	1.033881	4.133022
MGYG000003885__gradient_L2_fos_gapseq	1160	1292	296	bio1	1.055038	1.114655	4.177645
MGYG000003885__gradient_L3_gos_gapseq	1160	1292	296	bio1	1.342186	1.024400	4.227530
MGYG000003885__gradient_L4_xos_gapseq	1160	1292	296	bio1	1.342186	1.032434	4.139146
MGYG000003885__gradient_L5_pectin_gapseq	1160	1292	296	bio1	1.342186	1.092796	4.103548
MGYG000003885__gradient_L6_resistant_starch_gapseq	1160	1292	296	bio1	1.944760	1.026524	4.247267
MGYG000003885__gradient_L7_bglucan_gapseq	1160	1292	296	bio1	1.944760	1.011874	4.167798
MGYG000003885__gradient_L8_hmo_gapseq	1160	1292	296	bio1	1.944760	1.111995	4.107846
MGYG000003885__gradient_L9_mos_gapseq	1160	1292	296	bio1	2.083983	1.020339	4.126574
MGYG000003888__gradient_L0_base_gapseq	868	889	216	bio1	0.000000	0.774443	0.028543
MGYG000003888__gradient_L1_inulin_gapseq	868	889	216	bio1	0.000000	0.685007	0.024713
MGYG000003888__gradient_L2_fos_gapseq	868	889	216	bio1	0.000000	0.683929	0.029662
MGYG000003888__gradient_L3_gos_gapseq	868	889	216	bio1	0.000000	0.757898	0.030679
MGYG000003888__gradient_L4_xos_gapseq	868	889	216	bio1	0.000000	0.695506	0.029379
MGYG000003888__gradient_L5_pectin_gapseq	868	889	216	bio1	0.000000	0.689584	0.024857
MGYG000003888__gradient_L6_resistant_starch_gapseq	868	889	216	bio1	0.000000	0.682838	0.030272
MGYG000003888__gradient_L7_bglucan_gapseq	868	889	216	bio1	0.000000	0.780180	0.029945
MGYG000003888__gradient_L8_hmo_gapseq	868	889	216	bio1	0.000000	0.686252	0.030220
