species_a	species_b	growth_a_alone	growth_b_alone	growth_a_co	growth_b_co	benefit_a	benefit_b	interaction_type	gene_supported_fraction	n_exchanged_metabolites	competition_intensity
L_crispatus_ST1_GCF_000091765.1	MGYG000001338	1.066261	2.239410	0.773466	1.624473	-0.274600	-0.274598	competition	1.0000	6	0.0439
L_crispatus_ST1_GCF_000091765.1	MGYG000001339	1.066261	1.365450	0.981182	1.256498	-0.079792	-0.079792	competition	0.8772	6	0.0568
L_crispatus_ST1_GCF_000091765.1	MGYG000001340	1.066261	1.213007	0.691987	0.787221	-0.351016	-0.351017	competition	0.0074	6	0.0693
L_crispatus_ST1_GCF_000091765.1	MGYG000001341	1.066261	0.790689	0.720181	0.534048	-0.324573	-0.324578	competition	0.1282	7	0.0753
L_crispatus_ST1_GCF_000091765.1	MGYG000001342	1.066261	1.268582	0.615161	0.731891	-0.423067	-0.423064	competition	0.9891	5	0.0633
L_crispatus_ST1_GCF_000091765.1	MGYG000001343	1.066261	0.432996	1.040077	0.422358	-0.024557	-0.024567	competition	0.9344	6	0.0448
L_crispatus_ST1_GCF_000091765.1	MGYG000001344	1.066261	0.406486	1.117572	0.426043	0.048123	0.048111	mutualism	0.8650	6	0.0294
L_crispatus_ST1_GCF_000091765.1	MGYG000001345	1.066261	2.276100	0.875085	1.868005	-0.179295	-0.179296	competition	1.0000	5	0.0549
L_crispatus_ST1_GCF_000091765.1	MGYG000001346	1.066261	2.572949	0.962814	2.323332	-0.097018	-0.097016	competition	0.9831	6	0.0313
L_crispatus_ST1_GCF_000091765.1	MGYG000001347	1.066261	1.341851	0.955644	1.202650	-0.103742	-0.103738	competition	0.9757	7	0.0505
L_crispatus_ST1_GCF_000091765.1	MGYG000001348	1.066261	0.299109	1.172488	0.328903	0.099626	0.099607	mutualism	1.0000	8	0.0103
L_crispatus_ST1_GCF_000091765.1	MGYG000001349	1.066261	0.671126	1.029869	0.648219	-0.034131	-0.034133	competition	0.9862	9	0.0345
L_crispatus_ST1_GCF_000091765.1	MGYG000001350	1.066261	1.311602	0.957457	1.177768	-0.102043	-0.102039	competition	0.0902	7	0.0498
L_crispatus_ST1_GCF_000091765.1	MGYG000001351	1.066261	2.276100	0.845944	1.805815	-0.206625	-0.206619	competition	1.0000	4	0.0476
